DATE,sprtrn,spindx
2021-10-27,-0.005052,4551.68
2021-10-28,0.009829,4596.42
2021-10-29,0.001949,4605.38
2021-11-01,0.001800,4613.67
2021-11-02,0.003680,4630.65
2021-11-03,0.006461,4660.57
2021-11-04,0.004182,4680.06
2021-11-05,0.003733,4697.53
2021-11-08,0.000888,4701.70
2021-11-09,-0.003499,4685.25
2021-11-10,-0.008226,4646.71
2021-11-11,0.000551,4649.27
2021-11-12,0.007223,4682.85
2021-11-15,-0.000011,4682.80
2021-11-16,0.003865,4700.90
2021-11-17,-0.002602,4688.67
2021-11-18,0.003385,4704.54
2021-11-19,-0.001399,4697.96
2021-11-22,-0.003197,4682.94
2021-11-23,0.001657,4690.70
2021-11-24,0.002294,4701.46
2021-11-26,-0.022725,4594.62
2021-11-29,0.013200,4655.27
2021-11-30,-0.018961,4567.00
2021-12-01,-0.011815,4513.04
2021-12-02,0.014194,4577.10
2021-12-03,-0.008449,4538.43
2021-12-06,0.011731,4591.67
2021-12-07,0.020707,4686.75
2021-12-08,0.003085,4701.21
2021-12-09,-0.007181,4667.45
2021-12-10,0.009549,4712.02
2021-12-13,-0.009136,4668.97
2021-12-14,-0.007471,4634.09
2021-12-15,0.016348,4709.85
2021-12-16,-0.008743,4668.67
2021-12-17,-0.010288,4620.64
2021-12-20,-0.011388,4568.02
2021-12-21,0.017778,4649.23
2021-12-22,0.010180,4696.56
2021-12-23,0.006224,4725.79
2021-12-27,0.013839,4791.19
2021-12-28,-0.001010,4786.35
2021-12-29,0.001402,4793.06
2021-12-30,-0.002990,4778.73
2021-12-31,-0.002626,4766.18
2022-01-03,0.006374,4796.56
2022-01-04,-0.000630,4793.54
2022-01-05,-0.019393,4700.58
2022-01-06,-0.000964,4696.05
2022-01-07,-0.004050,4677.03
2022-01-10,-0.001441,4670.29
2022-01-11,0.009160,4713.07
2022-01-12,0.002818,4726.35
2022-01-13,-0.014244,4659.03
2022-01-14,0.000820,4662.85
2022-01-18,-0.018388,4577.11
2022-01-19,-0.009690,4532.76
2022-01-20,-0.011037,4482.73
2022-01-21,-0.018915,4397.94
2022-01-24,0.002772,4410.13
2022-01-25,-0.012172,4356.45
2022-01-26,-0.001497,4349.93
2022-01-27,-0.005384,4326.51
2022-01-28,0.024348,4431.85
2022-01-31,0.018886,4515.55
2022-02-01,0.006863,4546.54
2022-02-02,0.009423,4589.38
2022-02-03,-0.024391,4477.44
2022-02-04,0.005157,4500.53
2022-02-07,-0.003702,4483.87
2022-02-08,0.008401,4521.54
2022-02-09,0.014517,4587.18
2022-02-10,-0.018116,4504.08
2022-02-11,-0.018969,4418.64
2022-02-14,-0.003841,4401.67
2022-02-15,0.015767,4471.07
2022-02-16,0.000881,4475.01
2022-02-17,-0.021173,4380.26
2022-02-18,-0.007166,4348.87
2022-02-22,-0.010143,4304.76
2022-02-23,-0.018412,4225.50
2022-02-24,0.014957,4288.70
2022-02-25,0.022373,4384.65
2022-02-28,-0.002443,4373.94
2022-03-01,-0.015473,4306.26
2022-03-02,0.018643,4386.54
2022-03-03,-0.005255,4363.49
2022-03-04,-0.007934,4328.87
2022-03-07,-0.029518,4201.09
2022-03-08,-0.007234,4170.70
2022-03-09,0.025698,4277.88
2022-03-10,-0.004292,4259.52
2022-03-11,-0.012962,4204.31
2022-03-14,-0.007421,4173.11
2022-03-15,0.021408,4262.45
2022-03-16,0.022384,4357.86
2022-03-17,0.012348,4411.67
2022-03-18,0.011662,4463.12
2022-03-21,-0.000435,4461.18
2022-03-22,0.011304,4511.61
2022-03-23,-0.012273,4456.24
2022-03-24,0.014344,4520.16
2022-03-25,0.005066,4543.06
2022-03-28,0.007145,4575.52
2022-03-29,0.012257,4631.60
2022-03-30,-0.006294,4602.45
2022-03-31,-0.015653,4530.41
2022-04-01,0.003410,4545.86
2022-04-04,0.008091,4582.64
2022-04-05,-0.012552,4525.12
2022-04-06,-0.009717,4481.15
2022-04-07,0.004253,4500.21
2022-04-08,-0.002651,4488.28
2022-04-11,-0.016877,4412.53
2022-04-12,-0.003418,4397.45
2022-04-13,0.011175,4446.59
2022-04-14,-0.012144,4392.59
2022-04-18,-0.000205,4391.69
2022-04-19,0.016058,4462.21
2022-04-20,-0.000619,4459.45
2022-04-21,-0.014753,4393.66
2022-04-22,-0.027740,4271.78
2022-04-25,0.005698,4296.12
2022-04-26,-0.028146,4175.20
2022-04-27,0.002098,4183.96
2022-04-28,0.024747,4287.50
2022-04-29,-0.036285,4131.93
2022-05-02,0.005675,4155.38
2022-05-03,0.004837,4175.48
2022-05-04,0.029862,4300.17
2022-05-05,-0.035650,4146.87
2022-05-06,-0.005674,4123.34
2022-05-09,-0.032037,3991.24
2022-05-10,0.002458,4001.05
2022-05-11,-0.016463,3935.18
2022-05-12,-0.001296,3930.08
2022-05-13,0.023870,4023.89
2022-05-16,-0.003946,4008.01
2022-05-17,0.020170,4088.85
2022-05-18,-0.040395,3923.68
2022-05-19,-0.005834,3900.79
2022-05-20,0.000146,3901.36
2022-05-23,0.018555,3973.75
2022-05-24,-0.008121,3941.48
2022-05-25,0.009451,3978.73
2022-05-26,0.019883,4057.84
2022-05-27,0.024742,4158.24
2022-05-31,-0.006274,4132.15
2022-06-01,-0.007483,4101.23
2022-06-02,0.018431,4176.82
2022-06-03,-0.016347,4108.54
2022-06-06,0.003137,4121.43
2022-06-07,0.009523,4160.68
2022-06-08,-0.010794,4115.77
2022-06-09,-0.023799,4017.82
2022-06-10,-0.029110,3900.86
2022-06-13,-0.038768,3749.63
2022-06-14,-0.003774,3735.48
2022-06-15,0.014593,3789.99
2022-06-16,-0.032512,3666.77
2022-06-17,0.002201,3674.84
2022-06-21,0.024477,3764.79
2022-06-22,-0.001302,3759.89
2022-06-23,0.009532,3795.73
2022-06-24,0.030563,3911.74
2022-06-27,-0.002973,3900.11
2022-06-28,-0.020143,3821.55
2022-06-29,-0.000712,3818.83
2022-06-30,-0.008759,3785.38
2022-07-01,0.010554,3825.33
2022-07-05,0.001584,3831.39
2022-07-06,0.003573,3845.08
2022-07-07,0.014965,3902.62
2022-07-08,-0.000830,3899.38
2022-07-11,-0.011527,3854.43
2022-07-12,-0.009244,3818.80
2022-07-13,-0.004457,3801.78
2022-07-14,-0.002999,3790.38
2022-07-15,0.019201,3863.16
2022-07-18,-0.008364,3830.85
2022-07-19,0.027628,3936.69
2022-07-20,0.005896,3959.90
2022-07-21,0.009861,3998.95
2022-07-22,-0.009332,3961.63
2022-07-25,0.001315,3966.84
2022-07-26,-0.011543,3921.05
2022-07-27,0.026156,4023.61
2022-07-28,0.012133,4072.43
2022-07-29,0.014208,4130.29
2022-08-01,-0.002823,4118.63
2022-08-02,-0.006662,4091.19
2022-08-03,0.015638,4155.17
2022-08-04,-0.000777,4151.94
2022-08-05,-0.001626,4145.19
2022-08-08,-0.001238,4140.06
2022-08-09,-0.004249,4122.47
2022-08-10,0.021291,4210.24
2022-08-11,-0.000705,4207.27
2022-08-12,0.017322,4280.15
2022-08-15,0.003969,4297.14
2022-08-16,0.001876,4305.20
2022-08-17,-0.007238,4274.04
2022-08-18,0.002270,4283.74
2022-08-19,-0.012900,4228.48
2022-08-22,-0.021400,4137.99
2022-08-23,-0.002238,4128.73
2022-08-24,0.002916,4140.77
2022-08-25,0.014092,4199.12
2022-08-26,-0.033688,4057.66
2022-08-29,-0.006666,4030.61
2022-08-30,-0.011028,3986.16
2022-08-31,-0.007817,3955.00
2022-09-01,0.002996,3966.85
2022-09-02,-0.010736,3924.26
2022-09-06,-0.004095,3908.19
2022-09-07,0.018341,3979.87
2022-09-08,0.006611,4006.18
2022-09-09,0.015271,4067.36
2022-09-12,0.010584,4110.41
2022-09-13,-0.043237,3932.69
2022-09-14,0.003387,3946.01
2022-09-15,-0.011318,3901.35
2022-09-16,-0.007182,3873.33
2022-09-19,0.006857,3899.89
2022-09-20,-0.011272,3855.93
2022-09-21,-0.017116,3789.93
2022-09-22,-0.008428,3757.99
2022-09-23,-0.017233,3693.23
2022-09-26,-0.010341,3655.04
2022-09-27,-0.002120,3647.29
2022-09-28,0.019672,3719.04
2022-09-29,-0.021126,3640.47
2022-09-30,-0.015067,3585.62
2022-10-03,0.025884,3678.43
2022-10-04,0.030584,3790.93
2022-10-05,-0.002018,3783.28
2022-10-06,-0.010245,3744.52
2022-10-07,-0.028004,3639.66
2022-10-10,-0.007492,3612.39
2022-10-11,-0.006519,3588.84
2022-10-12,-0.003291,3577.03
2022-10-13,0.025966,3669.91
2022-10-14,-0.023663,3583.07
2022-10-17,0.026480,3677.95
2022-10-18,0.011428,3719.98
2022-10-19,-0.006672,3695.16
2022-10-20,-0.007951,3665.78
2022-10-21,0.023725,3752.75
2022-10-24,0.011882,3797.34
2022-10-25,0.016267,3859.11
2022-10-26,-0.007388,3830.60
2022-10-27,-0.006083,3807.30
2022-10-28,0.024626,3901.06
2022-10-31,-0.007454,3871.98
2022-11-01,-0.004101,3856.10
2022-11-02,-0.025002,3759.69
2022-11-03,-0.010586,3719.89
2022-11-04,0.013619,3770.55
2022-11-07,0.009614,3806.80
2022-11-08,0.005598,3828.11
2022-11-09,-0.020778,3748.57
2022-11-10,0.055434,3956.37
2022-11-11,0.009241,3992.93
2022-11-14,-0.008936,3957.25
2022-11-15,0.008713,3991.73
2022-11-16,-0.008252,3958.79
2022-11-17,-0.003089,3946.56
2022-11-18,0.004759,3965.34
2022-11-21,-0.003884,3949.94
2022-11-22,0.013580,4003.58
2022-11-23,0.005915,4027.26
2022-11-25,-0.000283,4026.12
2022-11-28,-0.015444,3963.94
2022-11-29,-0.001592,3957.63
2022-11-30,0.030948,4080.11
2022-12-01,-0.000868,4076.57
2022-12-02,-0.001195,4071.70
2022-12-05,-0.017894,3998.84
2022-12-06,-0.014399,3941.26
2022-12-07,-0.001862,3933.92
2022-12-08,0.007522,3963.51
2022-12-09,-0.007350,3934.38
2022-12-12,0.014279,3990.56
2022-12-13,0.007290,4019.65
2022-12-14,-0.006053,3995.32
2022-12-15,-0.024922,3895.75
2022-12-16,-0.011138,3852.36
2022-12-19,-0.009007,3817.66
2022-12-20,0.001037,3821.62
2022-12-21,0.014868,3878.44
2022-12-22,-0.014452,3822.39
2022-12-23,0.005868,3844.82
2022-12-27,-0.004050,3829.25
2022-12-28,-0.012021,3783.22
2022-12-29,0.017461,3849.28
2022-12-30,-0.002541,3839.50
2023-01-03,-0.004001,3824.14
2023-01-04,0.007539,3852.97
2023-01-05,-0.011646,3808.10
2023-01-06,0.022841,3895.08
2023-01-09,-0.000768,3892.09
2023-01-10,0.006978,3919.25
2023-01-11,0.012849,3969.61
2023-01-12,0.003416,3983.17
2023-01-13,0.003997,3999.09
2023-01-17,-0.002030,3990.97
2023-01-18,-0.015563,3928.86
2023-01-19,-0.007638,3898.85
2023-01-20,0.018918,3972.61
2023-01-23,0.011881,4019.81
2023-01-24,-0.000711,4016.95
2023-01-25,-0.000182,4016.22
2023-01-26,0.011008,4060.43
2023-01-27,0.002495,4070.56
2023-01-30,-0.012969,4017.77
2023-01-31,0.014642,4076.60
2023-02-01,0.010452,4119.21
2023-02-02,0.014699,4179.76
2023-02-03,-0.010355,4136.48
2023-02-06,-0.006140,4111.08
2023-02-07,0.012873,4164.00
2023-02-08,-0.011081,4117.86
2023-02-09,-0.008830,4081.50
2023-02-10,0.002195,4090.46
2023-02-13,0.011449,4137.29
2023-02-14,-0.000280,4136.13
2023-02-15,0.002773,4147.60
2023-02-16,-0.013789,4090.41
2023-02-17,-0.002767,4079.09
2023-02-21,-0.020041,3997.34
2023-02-22,-0.001574,3991.05
2023-02-23,0.005329,4012.32
2023-02-24,-0.010538,3970.04
2023-02-27,0.003073,3982.24
2023-02-28,-0.003036,3970.15
2023-03-01,-0.004725,3951.39
2023-03-02,0.007582,3981.35
2023-03-03,0.016148,4045.64
2023-03-06,0.000687,4048.42
2023-03-07,-0.015327,3986.37
2023-03-08,0.001415,3992.01
2023-03-09,-0.018459,3918.32
2023-03-10,-0.014478,3861.59
2023-03-13,-0.001510,3855.76
2023-03-14,0.016477,3919.29
2023-03-15,-0.006981,3891.93
2023-03-16,0.017562,3960.28
2023-03-17,-0.011019,3916.64
2023-03-20,0.008918,3951.57
2023-03-21,0.012982,4002.87
2023-03-22,-0.016463,3936.97
2023-03-23,0.002985,3948.72
2023-03-24,0.005640,3970.99
2023-03-27,0.001647,3977.53
2023-03-28,-0.001574,3971.27
2023-03-29,0.014237,4027.81
2023-03-30,0.005715,4050.83
2023-03-31,0.014437,4109.31
2023-04-03,0.003699,4124.51
2023-04-04,-0.005797,4100.60
2023-04-05,-0.002492,4090.38
2023-04-06,0.003579,4105.02
2023-04-10,0.000996,4109.11
2023-04-11,-0.000041,4108.94
2023-04-12,-0.004135,4091.95
2023-04-13,0.013263,4146.22
2023-04-14,-0.002069,4137.64
2023-04-17,0.003306,4151.32
2023-04-18,0.000855,4154.87
2023-04-19,-0.000084,4154.52
2023-04-20,-0.005953,4129.79
2023-04-21,0.000903,4133.52
2023-04-24,0.000852,4137.04
2023-04-25,-0.015811,4071.63
2023-04-26,-0.003841,4055.99
2023-04-27,0.019566,4135.35
2023-04-28,0.008253,4169.48
2023-05-01,-0.000386,4167.87
2023-05-02,-0.011586,4119.58
2023-05-03,-0.006998,4090.75
2023-05-04,-0.007219,4061.22
2023-05-05,0.018475,4136.25
2023-05-08,0.000452,4138.12
2023-05-09,-0.004579,4119.17
2023-05-10,0.004484,4137.64
2023-05-11,-0.001697,4130.62
2023-05-12,-0.001583,4124.08
2023-05-15,0.002958,4136.28
2023-05-16,-0.006378,4109.90
2023-05-17,0.011891,4158.77
2023-05-18,0.009445,4198.05
2023-05-19,-0.001446,4191.98
2023-05-22,0.000155,4192.63
2023-05-23,-0.011222,4145.58
2023-05-24,-0.007319,4115.24
2023-05-25,0.008758,4151.28
2023-05-26,0.013049,4205.45
2023-05-30,0.000017,4205.52
2023-05-31,-0.006109,4179.83
2023-06-01,0.009854,4221.02
2023-06-02,0.014534,4282.37
2023-06-05,-0.002004,4273.79
2023-06-06,0.002354,4283.85
2023-06-07,-0.003812,4267.52
2023-06-08,0.006189,4293.93
2023-06-09,0.001148,4298.86
2023-06-12,0.009321,4338.93
2023-06-13,0.006933,4369.01
2023-06-14,0.000819,4372.59
2023-06-15,0.012178,4425.84
2023-06-16,-0.003672,4409.59
2023-06-20,-0.004735,4388.71
2023-06-21,-0.005245,4365.69
2023-06-22,0.003711,4381.89
2023-06-23,-0.007659,4348.33
2023-06-26,-0.004487,4328.82
2023-06-27,0.011456,4378.41
2023-06-28,-0.000354,4376.86
2023-06-29,0.004474,4396.44
2023-06-30,0.012269,4450.38
2023-07-03,0.001171,4455.59
2023-07-05,-0.001968,4446.82
2023-07-06,-0.007923,4411.59
2023-07-07,-0.002865,4398.95
2023-07-10,0.002405,4409.53
2023-07-11,0.006742,4439.26
2023-07-12,0.007411,4472.16
2023-07-13,0.008470,4510.04
2023-07-14,-0.001024,4505.42
2023-07-17,0.003855,4522.79
2023-07-18,0.007117,4554.98
2023-07-19,0.002358,4565.72
2023-07-20,-0.006757,4534.87
2023-07-21,0.000324,4536.34
2023-07-24,0.004034,4554.64
2023-07-25,0.002815,4567.46
2023-07-26,-0.000155,4566.75
2023-07-27,-0.006425,4537.41
2023-07-28,0.009878,4582.23
2023-07-31,0.001469,4588.96
2023-08-01,-0.002665,4576.73
2023-08-02,-0.013840,4513.39
2023-08-03,-0.002548,4501.89
2023-08-04,-0.005300,4478.03
2023-08-07,0.009024,4518.44
2023-08-08,-0.004218,4499.38
2023-08-09,-0.007039,4467.71
2023-08-10,0.000251,4468.83
2023-08-11,-0.001070,4464.05
2023-08-14,0.005750,4489.72
2023-08-15,-0.011551,4437.86
2023-08-16,-0.007555,4404.33
2023-08-17,-0.007713,4370.36
2023-08-18,-0.000149,4369.71
2023-08-21,0.006879,4399.77
2023-08-22,-0.002777,4387.55
2023-08-23,0.011045,4436.01
2023-08-24,-0.013458,4376.31
2023-08-25,0.006718,4405.71
2023-08-28,0.006265,4433.31
2023-08-29,0.014508,4497.63
2023-08-30,0.003833,4514.87
2023-08-31,-0.001597,4507.66
2023-09-01,0.001799,4515.77
2023-09-05,-0.004194,4496.83
2023-09-06,-0.006972,4465.48
2023-09-07,-0.003211,4451.14
2023-09-08,0.001427,4457.49
2023-09-11,0.006724,4487.46
2023-09-12,-0.005696,4461.90
2023-09-13,0.001242,4467.44
2023-09-14,0.008430,4505.10
2023-09-15,-0.012160,4450.32
2023-09-18,0.000721,4453.53
2023-09-19,-0.002151,4443.95
2023-09-20,-0.009395,4402.20
2023-09-21,-0.016401,4330.00
2023-09-22,-0.002296,4320.06
2023-09-25,0.004023,4337.44
2023-09-26,-0.014735,4273.53
2023-09-27,0.000229,4274.51
2023-09-28,0.005893,4299.70
2023-09-29,-0.002709,4288.05
2023-10-02,0.000079,4288.39
2023-10-03,-0.013744,4229.45
2023-10-04,0.008110,4263.75
2023-10-05,-0.001304,4258.19
2023-10-06,0.011815,4308.50
2023-10-09,0.006304,4335.66
2023-10-10,0.005208,4358.24
2023-10-11,0.004293,4376.95
2023-10-12,-0.006246,4349.61
2023-10-13,-0.005019,4327.78
2023-10-16,0.010594,4373.63
2023-10-17,-0.000098,4373.20
2023-10-18,-0.013400,4314.60
2023-10-19,-0.008483,4278.00
2023-10-20,-0.012585,4224.16
2023-10-23,-0.001686,4217.04
2023-10-24,0.007266,4247.68
2023-10-25,-0.014340,4186.77
2023-10-26,-0.011833,4137.23
2023-10-27,-0.004800,4117.37
2023-10-30,0.012010,4166.82
2023-10-31,0.006475,4193.80
2023-11-01,0.010506,4237.86
2023-11-02,0.018859,4317.78
2023-11-03,0.009394,4358.34
2023-11-06,0.001753,4365.98
2023-11-07,0.002840,4378.38
2023-11-08,0.001005,4382.78
2023-11-09,-0.008084,4347.35
2023-11-10,0.015616,4415.24
2023-11-13,-0.000836,4411.55
2023-11-14,0.019075,4495.70
2023-11-15,0.001597,4502.88
2023-11-16,0.001190,4508.24
2023-11-17,0.001282,4514.02
2023-11-20,0.007390,4547.38
2023-11-21,-0.002021,4538.19
2023-11-22,0.004061,4556.62
2023-11-24,0.000597,4559.34
2023-11-27,-0.001954,4550.43
2023-11-28,0.000980,4554.89
2023-11-29,-0.000946,4550.58
2023-11-30,0.003784,4567.80
2023-12-01,0.005874,4594.63
2023-12-04,-0.005408,4569.78
2023-12-05,-0.000569,4567.18
2023-12-06,-0.003906,4549.34
2023-12-07,0.007968,4585.59
2023-12-08,0.004095,4604.37
2023-12-11,0.003925,4622.44
2023-12-12,0.004599,4643.70
2023-12-13,0.013651,4707.09
2023-12-14,0.002647,4719.55
2023-12-15,-0.000076,4719.19
2023-12-18,0.004528,4740.56
2023-12-19,0.005866,4768.37
2023-12-20,-0.014684,4698.35
2023-12-21,0.010301,4746.75
2023-12-22,0.001660,4754.63
2023-12-26,0.004232,4774.75
2023-12-27,0.001430,4781.58
2023-12-28,0.000370,4783.35
2023-12-29,-0.002826,4769.83
2024-01-02,-0.005661,4742.83
2024-01-03,-0.008016,4704.81
2024-01-04,-0.003428,4688.68
2024-01-05,0.001826,4697.24
2024-01-08,0.014115,4763.54
2024-01-09,-0.001478,4756.50
2024-01-10,0.005666,4783.45
2024-01-11,-0.000671,4780.24
2024-01-12,0.000751,4783.83
2024-01-16,-0.003731,4765.98
2024-01-17,-0.005617,4739.21
2024-01-18,0.008805,4780.94
2024-01-19,0.012313,4839.81
2024-01-22,0.002194,4850.43
2024-01-23,0.002921,4864.60
2024-01-24,0.000812,4868.55
2024-01-25,0.005260,4894.16
2024-01-26,-0.000652,4890.97
2024-01-29,0.007557,4927.93
2024-01-30,-0.000601,4924.97
2024-01-31,-0.016106,4845.65
2024-02-01,0.012494,4906.19
2024-02-02,0.010684,4958.61
2024-02-05,-0.003186,4942.81
2024-02-06,0.002310,4954.23
2024-02-07,0.008241,4995.06
2024-02-08,0.000571,4997.91
2024-02-09,0.005742,5026.61
2024-02-12,-0.000949,5021.84
2024-02-13,-0.013674,4953.17
2024-02-14,0.009580,5000.62
2024-02-15,0.005821,5029.73
2024-02-16,-0.004803,5005.57
2024-02-20,-0.006005,4975.51
2024-02-21,0.001264,4981.80
2024-02-22,0.021123,5087.03
2024-02-23,0.000348,5088.80
2024-02-26,-0.003787,5069.53
2024-02-27,0.001706,5078.18
2024-02-28,-0.001658,5069.76
2024-02-29,0.005229,5096.27
2024-03-01,0.008008,5137.08
2024-03-04,-0.001193,5130.95
2024-03-05,-0.010193,5078.65
2024-03-06,0.005141,5104.76
2024-03-07,0.010304,5157.36
2024-03-08,-0.006529,5123.69
2024-03-11,-0.001122,5117.94
2024-03-12,0.011202,5175.27
2024-03-13,-0.001925,5165.31
2024-03-14,-0.002871,5150.48
2024-03-15,-0.006483,5117.09
2024-03-18,0.006318,5149.42
2024-03-19,0.005649,5178.51
2024-03-20,0.008904,5224.62
2024-03-21,0.003237,5241.53
2024-03-22,-0.001402,5234.18
2024-03-25,-0.003055,5218.19
2024-03-26,-0.002800,5203.58
2024-03-27,0.008631,5248.49
2024-03-28,0.001117,5254.35
2024-04-01,-0.002014,5243.77
2024-04-02,-0.007239,5205.81
2024-04-03,0.001091,5211.49
2024-04-04,-0.012334,5147.21
2024-04-05,0.011099,5204.34
2024-04-08,-0.000375,5202.39
2024-04-09,0.001445,5209.91
2024-04-10,-0.009457,5160.64
2024-04-11,0.007445,5199.06
2024-04-12,-0.014551,5123.41
2024-04-15,-0.012021,5061.82
2024-04-16,-0.002057,5051.41
2024-04-17,-0.005781,5022.21
2024-04-18,-0.002208,5011.12
2024-04-19,-0.008759,4967.23
2024-04-22,0.008731,5010.60
2024-04-23,0.011965,5070.55
2024-04-24,0.000213,5071.63
2024-04-25,-0.004576,5048.42
2024-04-26,0.010209,5099.96
2024-04-29,0.003178,5116.17
2024-04-30,-0.015731,5035.69
2024-05-01,-0.003435,5018.39
2024-05-02,0.009128,5064.20
2024-05-03,0.012557,5127.79
2024-05-06,0.010326,5180.74
2024-05-07,0.001343,5187.70
2024-05-08,-0.000006,5187.67
2024-05-09,0.005091,5214.08
2024-05-10,0.001649,5222.68
2024-05-13,-0.000241,5221.42
2024-05-14,0.004838,5246.68
2024-05-15,0.011716,5308.15
2024-05-16,-0.002082,5297.10
2024-05-17,0.001165,5303.27
2024-05-20,0.000916,5308.13
2024-05-21,0.002502,5321.41
2024-05-22,-0.002706,5307.01
2024-05-23,-0.007381,5267.84
2024-05-24,0.007001,5304.72
2024-05-28,0.000249,5306.04
2024-05-29,-0.007367,5266.95
2024-05-30,-0.005975,5235.48
2024-05-31,0.008028,5277.51
2024-06-03,0.001116,5283.40
2024-06-04,0.001503,5291.34
2024-06-05,0.011848,5354.03
2024-06-06,-0.000200,5352.96
2024-06-07,-0.001115,5346.99
2024-06-10,0.002581,5360.79
2024-06-11,0.002710,5375.32
2024-06-12,0.008504,5421.03
2024-06-13,0.002345,5433.74
2024-06-14,-0.000394,5431.60
2024-06-17,0.007664,5473.23
2024-06-18,0.002521,5487.03
2024-06-20,-0.002526,5473.17
2024-06-21,-0.001562,5464.62
2024-06-24,-0.003065,5447.87
2024-06-25,0.003934,5469.30
2024-06-26,0.001572,5477.90
2024-06-27,0.000907,5482.87
2024-06-28,-0.004084,5460.48
2024-07-01,0.002676,5475.09
2024-07-02,0.006195,5509.01
2024-07-03,0.005084,5537.02
2024-07-05,0.005449,5567.19
2024-07-08,0.001017,5572.85
2024-07-09,0.000741,5576.98
2024-07-10,0.010208,5633.91
2024-07-11,-0.008763,5584.54
2024-07-12,0.005517,5615.35
2024-07-15,0.002826,5631.22
2024-07-16,0.006389,5667.20
2024-07-17,-0.013928,5588.27
2024-07-18,-0.007816,5544.59
2024-07-19,-0.007140,5505.00
2024-07-22,0.010792,5564.41
2024-07-23,-0.001558,5555.74
2024-07-24,-0.023149,5427.13
2024-07-25,-0.005143,5399.22
2024-07-26,0.011090,5459.10
2024-07-29,0.000813,5463.54
2024-07-30,-0.004960,5436.44
2024-07-31,0.015793,5522.30
2024-08-01,-0.013694,5446.68
2024-08-02,-0.018382,5346.56
2024-08-05,-0.029969,5186.33
2024-08-06,0.010354,5240.03
2024-08-07,-0.007735,5199.50
2024-08-08,0.023043,5319.31
2024-08-09,0.004672,5344.16
2024-08-12,0.000043,5344.39
2024-08-13,0.016848,5434.43
2024-08-14,0.003824,5455.21
2024-08-15,0.016133,5543.22
2024-08-16,0.001990,5554.25
2024-08-19,0.009722,5608.25
2024-08-20,-0.001985,5597.12
2024-08-21,0.004240,5620.85
2024-08-22,-0.008933,5570.64
2024-08-23,0.011483,5634.61
2024-08-26,-0.003154,5616.84
2024-08-27,0.001595,5625.80
2024-08-28,-0.005976,5592.18
2024-08-29,-0.000039,5591.96
2024-08-30,0.010093,5648.40
2024-09-03,-0.021151,5528.93
2024-09-04,-0.001602,5520.07
2024-09-05,-0.003018,5503.41
2024-09-06,-0.017260,5408.42
2024-09-09,0.011580,5471.05
2024-09-10,0.004473,5495.52
2024-09-11,0.010665,5554.13
2024-09-12,0.007495,5595.76
2024-09-13,0.005408,5626.02
2024-09-16,0.001257,5633.09
2024-09-17,0.000265,5634.58
2024-09-18,-0.002896,5618.26
2024-09-19,0.016977,5713.64
2024-09-20,-0.001941,5702.55
2024-09-23,0.002809,5718.57
2024-09-24,0.002511,5732.93
2024-09-25,-0.001861,5722.26
2024-09-26,0.004039,5745.37
2024-09-27,-0.001253,5738.17
2024-09-30,0.004237,5762.48
2024-10-01,-0.009324,5708.75
2024-10-02,0.000138,5709.54
2024-10-03,-0.001681,5699.94
2024-10-04,0.008970,5751.07
2024-10-07,-0.009586,5695.94
2024-10-08,0.009689,5751.13
2024-10-09,0.007113,5792.04
2024-10-10,-0.002070,5780.05
2024-10-11,0.006052,5815.03
2024-10-14,0.007708,5859.85
2024-10-15,-0.007609,5815.26
2024-10-16,0.004679,5842.47
2024-10-17,-0.000171,5841.47
2024-10-18,0.003972,5864.67
2024-10-21,-0.001823,5853.98
2024-10-22,-0.000475,5851.20
2024-10-23,-0.009191,5797.42
2024-10-24,0.002146,5809.86
2024-10-25,-0.000299,5808.12
2024-10-28,0.002651,5823.52
2024-10-29,0.001614,5832.92
2024-10-30,-0.003300,5813.67
2024-10-31,-0.018615,5705.45
2024-11-01,0.004093,5728.80
2024-11-04,-0.002812,5712.69
2024-11-05,0.012266,5782.76
2024-11-06,0.025296,5929.04
2024-11-07,0.007431,5973.10
2024-11-08,0.003757,5995.54
2024-11-11,0.000969,6001.35
2024-11-12,-0.002893,5983.99
2024-11-13,0.000232,5985.38
2024-11-14,-0.006050,5949.17
2024-11-15,-0.013204,5870.62
2024-11-18,0.003918,5893.62
2024-11-19,0.003964,5916.98
2024-11-20,0.000022,5917.11
2024-11-21,0.005340,5948.71
2024-11-22,0.003468,5969.34
2024-11-25,0.003020,5987.37
2024-11-26,0.005722,6021.63
2024-11-27,-0.003801,5998.74
2024-11-29,0.005608,6032.38
2024-12-02,0.002448,6047.15
2024-12-03,0.000451,6049.88
2024-12-04,0.006051,6086.49
2024-12-05,-0.001870,6075.11
2024-12-06,0.002495,6090.27
2024-12-09,-0.006144,6052.85
2024-12-10,-0.002964,6034.91
2024-12-11,0.008166,6084.19
2024-12-12,-0.005414,6051.25
2024-12-13,-0.000026,6051.09
2024-12-16,0.003799,6074.08
2024-12-17,-0.003864,6050.61
2024-12-18,-0.029493,5872.16
2024-12-19,-0.000865,5867.08
2024-12-20,0.010869,5930.85
2024-12-23,0.007287,5974.07
2024-12-24,0.011043,6040.04
2024-12-26,-0.000406,6037.59
2024-12-27,-0.011056,5970.84
2024-12-30,-0.010702,5906.94
2024-12-31,-0.004285,5881.63
